,central_pressure,radius,mass
200,1.7475666671883365,1.2051870906751365,0.004302337182177636
201,1.8777852407454085,1.248424809122077,0.004783148089878122
202,2.017706950221479,1.2931484873937844,0.005316960993642293
203,2.1680548172569414,1.3394015593330177,0.005909478704756384
204,2.3296057388884264,1.3872266809991114,0.0065669671956624836
205,2.5031945020321484,1.436671504745606,0.007296401780660052
206,2.6897180971033356,1.487779169833559,0.008105390997604078
207,2.89014035306165,1.5405943919189633,0.009002328058373688
208,3.105496917833471,1.5951618496123228,0.00999643847418328
209,3.3369006098464276,1.6515259609157953,0.011097851311511317
210,3.5855471683294002,1.7097306817223672,0.012317675330870638
211,3.852721432091628,1.7698192760064468,0.013668079093580273
212,4.1398039787088114,1.8318340610728465,0.015162374804649032
213,4.448278258422955,1.895816126950309,0.01681510544762797
214,4.779738259619207,1.9618049755770774,0.018642133151879372
215,5.135896745489833,2.029838201557419,0.020660731262560798
216,5.518594104446738,2.0999509513748373,0.022889667235713205
217,5.9298078600156385,2.1721762542681553,0.025349317727277356
218,6.371662889352573,2.2465454287535294,0.028061806147960576
219,6.846442403185338,2.3230808008183534,0.031050872795215467
220,7.356599743916645,2.4018063801516627,0.03434225257782455
221,7.904771062853748,2.482739101629375,0.037963544186041066
222,8.493788942072145,2.5658904847721797,0.04194431565689878
223,9.12669703130172,2.6512662712711004,0.04631616751950638
224,9.806765775469195,2.7388653409359027,0.05111272750404864
225,10.537509314166071,2.828679057698891,0.05636965044325831
226,11.322703640367527,2.9206904773259423,0.06212458004561882
227,12.166406112233952,3.0148735210453874,0.06841707341863149
228,13.072976418819234,3.1111921108590264,0.07528848209397541
229,14.047099108022723,3.2095992896677186,0.0827817823640623
230,15.09380779319382,3.3100363180889447,0.09094134823184341
231,16.218511163473057,3.412431826414372,0.09981266535641639
232,17.427020932273372,3.5167008019954764,0.1094419628079628
233,18.72558186832109,3.622742606093556,0.11987564107239339
234,20.120904064436328,3.7304452669407926,0.13116031295772007
235,21.62019761079648,3.8396770479052544,0.14334138242265457
236,23.231209851851386,3.950290772611879,0.1564628783322601
237,24.962265419408258,4.062122080613087,0.1705665542106423
238,26.8223092487508,4.17498905994401,0.1856910334823094
239,28.82095280007151,4.288692036825234,0.2018708797042134
240,30.968523724057636,4.403013613773619,0.21913561120379407
241,33.27611922827003,4.517719253442483,0.23750869824055848
242,35.75566342007591,4.632556008641264,0.25700634853686183
243,38.41996892244636,4.747256432504686,0.27763669217402553
